Application Version SamplingRate Effort simple_preds time time_est conj_total conj_pdg_metric_pruned conj_ub_est_pruned conj_computed conj_interesting disj_total disj_pdg_metric_pruned disj_ub_est_pruned disj_computed disj_interesting top_compl num_perf_compl num_perf_simple top_simple compl_cr compl_cr_is_top_perf compl_cr_pruned_conj compl_cr_pruned_disj time_compl_cr simple_cr simple_cr_is_top_perf
tot_info 19 1 5 442 133 1 97461 41879 1621 53961 19348 97461 41879 22599 32983 217 0.886029 0 0 0.872403 1 0 55562 55568 1 0 0
tot_info 19 1 10 442 180 1 97461 22209 3160 72092 25167 97461 22209 31804 43448 269 0.886029 0 0 0.872403 1 0 75244 75249 1 0 0
tot_info 19 1.01 5 482 157 0 115921 50338 1707 63876 21205 115921 50338 26454 39129 234 0.886029 0 0 0.872403 1 0 65572 65578 1 0 0
tot_info 19 2 5 664 297 1 220116 96954 3856 119306 44356 220116 96954 45598 77564 107 0.752314 0 0 0.739167 1 0 72763 123153 72 0 0
tot_info 19 5 5 710 353 1 251695 106160 7028 138507 55811 251695 106160 55533 90002 46 0.751307 0 0 0.859552 0 0 84189 145531 88 0 0
tot_info 19 10 5 716 345 1 255970 109935 4967 141068 61224 255970 109935 63456 82579 51 0.750619 0 0 0.54512 1 0 87560 146032 82 0 0
tot_info 19 100 5 538 214 1 144453 53790 7853 82810 30991 144453 53790 51351 39312 7 0.705556 0 0 0.456197 1 0 58702 90658 44 0 0
tot_info 19 1000 5 211 36 0 22155 6408 1753 13994 3339 22155 6408 9684 6063 0 0.647658 0 0 0.482372 1 0 10043 15740 7 0 0
tot_info 20 1 1 386 50 1 74305 52804 2767 18734 5862 74305 52804 16263 5238 202 0.952122 153 2 0.949714 1 1 20824 21465 1 0 1
tot_info 20 1 2 386 74 0 74305 43256 3925 27124 8284 74305 43256 23519 7530 316 0.952122 203 2 0.949714 1 1 30286 30997 2 0 1
tot_info 20 1 5 386 103 0 74305 31382 5276 37647 11573 74305 31382 32200 10723 477 0.952174 229 2 0.949714 1 1 42021 42864 2 0 1
tot_info 20 1 10 386 149 0 74305 11753 8136 54416 16799 74305 11753 46559 15993 798 0.953635 255 2 0.949714 1 1 61611 62509 2 0 1
tot_info 20 1.01 5 436 128 0 94830 41110 6884 46836 15007 94830 41110 40537 13183 494 0.952226 127 1 0.949541 1 1 52590 53684 2 0 1
tot_info 20 2 5 466 144 1 108345 48266 1692 58387 13469 108345 48266 30234 29845 143 0.93553 0 0 0.93296 2 0 58717 60053 2 0 0
tot_info 20 5 5 436 125 0 94830 43526 1284 50020 6434 94830 43526 20681 30623 57 0.910027 0 0 0.904083 1 0 48788 51294 4 0 0
tot_info 20 10 5 421 113 0 88410 40765 2070 45575 5031 88410 40765 21631 26014 67 0.88603 0 0 0.905815 0 0 44374 47634 6 0 0
tot_info 20 100 5 345 80 0 59340 24431 5773 29136 693 59340 24431 27147 7762 1 0.768298 0 0 0.755401 1 0 31958 34909 4 0 0
tot_info 20 1000 5 140 15 1 9730 2889 2314 4527 44 9730 2889 6806 35 0 0.26701 0 0 0.180738 1 0 2314 6839 6 0 0
tot_info 21 1 1 559 53 0 155961 105856 3577 46528 25619 155961 105856 38332 11773 121 0.772402 0 0 0.747702 1 0 28051 50095 15 0 0
tot_info 21 1 2 559 76 0 155961 83731 4716 67514 37738 155961 83731 55850 16380 204 0.779893 0 0 0.747702 1 0 42123 72220 19 0 0
tot_info 21 1 5 559 78 1 155961 64202 6421 85338 48559 155961 64202 71539 20220 312 0.786344 0 0 0.747702 1 0 54103 91747 20 0 0
tot_info 21 1 10 559 320 2 155961 24863 10040 121058 70238 155961 24863 104276 26822 466 0.82013 0 0 0.747702 1 0 86216 131081 65 0 0
tot_info 21 1.01 5 610 263 1 185745 78636 7609 99500 55501 185745 78636 85454 21655 345 0.786344 0 0 0.747702 1 0 64102 107099 62 0 0
tot_info 21 2 5 864 189 1 372816 155735 1248 215833 106866 372816 155735 150580 66501 270 0.79154 0 0 0.628851 1 0 123844 217057 50 0 0
tot_info 21 5 5 892 568 2 397386 167380 537 229469 118461 397386 167380 129784 100222 95 0.765859 0 0 0.605853 1 0 97929 229959 190 0 0
tot_info 21 10 5 905 291 0 409060 177611 576 230873 130793 409060 177611 126848 104601 22 0.779749 0 0 0.704018 1 0 109832 231442 78 0 0
tot_info 21 100 5 656 135 1 214840 86208 981 127651 62187 214840 86208 71788 56844 45 0.748261 0 0 0.569102 1 0 61623 128564 42 0 0
tot_info 21 1000 5 253 39 0 31878 7772 581 23525 7022 31878 7772 15291 8815 0 0.626996 0 0 0.562811 1 0 12816 24028 10 0 0
tot_info 22 1 1 246 21 0 30135 21608 4771 3756 365 30135 21608 7942 585 0 0.360482 0 0 0.136833 1 0 6418 8524 3 0 0
tot_info 22 1 2 246 116 0 30135 17739 6873 5523 574 30135 17739 11447 949 0 0.360482 0 0 0.136833 1 0 9193 12393 4 0 0
tot_info 22 1 5 246 25 0 30135 13863 9124 7148 792 30135 13863 15123 1149 0 0.360482 0 0 0.136833 1 0 12172 16271 4 0 0
tot_info 22 1 10 246 57 1 30135 5843 13875 10417 1104 30135 5843 22670 1622 0 0.376493 0 0 0.136833 1 0 18810 24291 7 0 0
tot_info 22 1.01 5 285 42 0 40470 18924 12337 9209 891 40470 18924 20404 1142 1 0.360457 0 0 0.137269 1 0 16982 21544 5 0 0
tot_info 22 2 5 366 60 0 66795 28957 11681 26157 544 66795 28957 32644 5194 0 0.540078 0 0 0.157678 1 0 24207 37837 12 0 0
tot_info 22 5 5 368 90 0 67528 30047 8038 29443 552 67528 30047 29584 7897 0 0.46972 0 0 0.178103 1 0 17468 37478 27 0 0
tot_info 22 10 5 372 60 0 69006 31227 9171 28608 75 69006 31227 28362 9417 1 0.608812 0 0 0.182838 1 0 20166 37774 16 0 0
tot_info 22 100 5 260 33 0 33670 13112 9677 10881 261 33670 13112 18585 1973 0 0.605598 0 0 0.322579 1 0 14897 20557 5 0 0
tot_info 22 1000 5 93 7 0 4278 1071 2364 843 29 4278 1071 3139 68 0 0.48363 0 0 0.377979 1 0 2752 3205 0 0 0
tot_info 23 1 1 435 67 0 94395 66698 2532 25165 14204 94395 66698 23405 4292 32 0.879865 0 0 0.853321 1 0 18506 27696 13 0 0
tot_info 23 1 2 435 97 1 94395 53908 3032 37455 21681 94395 53908 34473 6014 49 0.879865 0 0 0.853321 1 0 26910 40486 20 0 0
tot_info 23 1 5 435 57 0 94395 40587 4351 49457 28985 94395 40587 46462 7346 59 0.884919 0 0 0.853321 1 0 35518 53807 12 0 0
tot_info 23 1 10 435 73 0 94395 15313 6991 72091 41601 94395 15313 68579 10503 90 0.884919 0 0 0.853321 1 0 54402 79079 14 0 0
tot_info 23 1.01 5 486 104 0 117855 52825 5036 59994 33316 117855 52825 57635 7395 63 0.884919 0 0 0.853321 1 0 44705 65029 21 0 0
tot_info 23 2 5 665 109 1 220780 96852 524 123404 72014 220780 96852 87520 36408 16 0.873165 0 0 0.800582 1 0 75133 123927 26 0 0
tot_info 23 5 5 693 328 1 239778 103685 566 135527 89150 239778 103685 74470 61623 44 0.846351 0 0 0.747723 1 0 66458 136071 102 0 0
tot_info 23 10 5 701 152 1 245350 106227 621 138502 92290 245350 106227 67000 72123 15 0.834006 0 0 0.686272 1 0 62785 139113 37 0 0
tot_info 23 100 5 556 108 1 154290 57109 2740 94441 43794 154290 57109 56011 41170 60 0.787947 0 0 0.623982 1 0 69081 97179 20 0 0
tot_info 23 1000 5 224 28 0 24976 7238 1428 16310 4989 24976 7238 12057 5681 0 0.707073 0 0 0.606011 1 0 13653 17736 4 0 0
tcas 1 1 1 588 173 0 172578 121600 11763 39215 21651 172578 121600 40045 10933 90 0.919512 34 0 0.768156 1 1 42453 50977 17 0 0
tcas 1 1 2 588 73 0 172578 107188 12596 52794 29311 172578 107188 49476 15914 119 0.919512 140 0 0.768156 1 1 50304 65389 10 0 0
tcas 1 1 5 588 171 0 172578 96222 12596 63760 36354 172578 96222 56167 20189 131 0.951719 172 0 0.768156 1 1 64303 76355 9 0 0
tcas 1 1 10 588 261 0 172578 40753 19357 112468 68421 172578 40753 100747 31078 178 0.952484 213 0 0.768156 1 1 118609 131824 15 0 0
tcas 1 1.01 5 588 151 1 172578 96192 12163 64223 36403 172578 96192 55505 20881 135 0.951719 172 0 0.768156 1 1 64841 76385 13 0 0
tcas 1 2 5 359 33 1 64261 33694 2288 28279 12959 64261 33694 17146 13421 17 0.908333 23 0 0.778976 1 1 21965 30566 5 0 0
tcas 1 5 5 170 9 0 14365 7930 918 5517 2559 14365 7930 3821 2614 7 0.891561 6 0 0.799485 1 0 3479 6432 2 0 0
tcas 1 10 5 98 2 0 4753 2802 216 1735 595 4753 2802 1087 864 0 0.880752 0 0 0.778976 1 0 1201 1949 1 0 0
tcas 1 100 5 6 0 0 15 4 0 11 2 15 4 1 10 0 0.292086 0 0 0.271803 1 0 0 2 0 0 0
tcas 1 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 2 1 1 564 54 0 158766 109297 17821 31648 10882 158766 109297 38341 11128 143 0.621917 0 0 0.262613 1 0 31253 49446 11 0 0
tcas 2 1 2 564 202 0 158766 97562 19476 41728 14259 158766 97562 45781 15423 147 0.621917 0 0 0.262613 1 0 35177 61153 49 0 0
tcas 2 1 5 564 121 1 158766 89339 19596 49831 17685 158766 89339 50485 18942 147 0.621917 0 0 0.262613 1 0 36454 69376 33 0 0
tcas 2 1 10 564 145 1 158766 35271 31867 91628 33889 158766 35271 92692 30803 209 0.711611 0 0 0.262613 1 0 72794 123444 35 0 0
tcas 2 1.01 5 563 167 0 158203 89069 19134 50000 17856 158203 89069 50022 19112 148 0.621917 0 0 0.262613 1 0 35885 69113 21 0 0
tcas 2 2 5 377 118 0 70876 38443 4661 27772 5983 70876 38443 16804 15629 42 0.572191 0 0 0.271975 1 0 11758 32356 16 0 0
tcas 2 5 5 157 10 0 12246 7021 869 4356 472 12246 7021 2758 2467 14 0.460416 0 0 0.210449 1 0 2078 5217 3 0 0
tcas 2 10 5 109 5 0 5886 3283 460 2143 316 5886 3283 1500 1103 0 0.469299 0 0 0.219879 1 0 1357 2602 2 0 0
tcas 2 100 5 6 0 0 15 8 0 7 0 15 8 3 4 0 -1.0 0 0 0.100398 0 0 0 0 0 0 0
tcas 2 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 3 1 1 626 77 0 195625 145057 16874 33694 4968 195625 145057 48218 2350 10 0.862705 0 0 0.545247 1 0 43889 50567 6 0 0
tcas 3 1 2 626 75 0 195625 125441 18993 51191 6898 195625 125441 65606 4578 13 0.863358 0 0 0.545247 1 0 59517 70183 7 0 0
tcas 3 1 5 626 267 1 195625 111932 19692 64001 8276 195625 111932 77828 5865 15 0.863358 0 0 0.545247 1 0 69553 83692 13 0 0
tcas 3 1 10 626 243 0 195625 46227 36115 113283 14750 195625 46227 140059 9339 17 0.940446 0 0 0.545247 1 0 135265 149397 10 0 0
tcas 3 1.01 5 624 159 0 194376 111169 19209 63998 8301 194376 111169 77115 6092 14 0.863358 0 0 0.545247 1 0 68830 83206 16 0 0
tcas 3 2 5 379 49 0 71631 39177 8058 24396 2481 71631 39177 27572 4882 2 0.893041 0 0 0.807536 1 0 30544 32454 2 0 0
tcas 3 5 5 170 21 0 14365 8185 2099 4081 553 14365 8185 5375 805 0 0.895191 0 0 0.414458 1 0 5776 6177 0 0 0
tcas 3 10 5 92 2 0 4186 2355 669 1162 84 4186 2355 1585 246 0 0.839865 0 0 0.807536 1 0 1598 1827 0 0 0
tcas 3 100 5 8 0 0 28 7 12 9 2 28 7 16 5 0 0.462057 0 0 0.807536 0 0 12 20 0 0 0
tcas 3 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 4 1 1 576 58 1 165600 113846 18734 33020 3160 165600 113846 49650 2104 2 0.98627 60 1 0.92053 1 1 50388 51753 1 0 1
tcas 4 1 2 576 221 0 165600 100789 21170 43641 5445 165600 100789 61769 3042 5 0.98627 206 1 0.92053 1 1 62048 64808 4 0 1
tcas 4 1 5 576 126 0 165600 93083 21692 50825 7551 165600 93083 68856 3661 7 0.991555 363 1 0.92053 1 1 68882 72511 3 0 1
tcas 4 1 10 576 266 0 165600 41534 34641 89425 14923 165600 41534 117594 6472 29 0.991555 698 1 0.92053 1 1 119526 124059 4 0 1
tcas 4 1.01 5 574 210 0 164451 92497 21169 50785 7474 164451 92497 68147 3807 7 0.991555 361 1 0.92053 1 1 68458 71948 7 0 1
tcas 4 2 5 339 39 0 57291 31486 4644 21161 4130 57291 31486 22424 3381 6 0.984713 99 1 0.92053 1 1 25219 25805 1 0 1
tcas 4 5 5 126 10 0 7875 4076 1485 2314 423 7875 4076 3446 353 0 0.957578 0 0 0.945152 1 0 3780 3796 0 0 0
tcas 4 10 5 73 1 0 2628 1495 504 629 17 2628 1495 1053 80 0 0.912318 0 0 0.866605 1 0 1097 1123 0 0 0
tcas 4 100 5 4 0 0 6 2 0 4 0 6 2 1 3 0 -1.0 0 0 0.182992 0 0 0 0 0 0 0
tcas 4 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 5 1 1 612 89 0 186966 135012 36657 15297 78 186966 135012 51557 397 0 0.8728 0 0 0.138234 1 0 50988 51907 2 0 0
tcas 5 1 2 612 110 1 186966 119894 40992 26080 158 186966 119894 66522 550 0 0.8728 0 0 0.138234 1 0 65636 67060 1 0 0
tcas 5 1 5 612 94 0 186966 108596 44672 33698 174 186966 108596 77800 570 0 0.8728 0 0 0.138234 1 0 76548 78358 2 0 0
tcas 5 1 10 612 249 1 186966 44834 88186 53946 447 186966 44834 141477 655 0 0.8728 0 0 0.138234 1 0 139625 142126 3 0 0
tcas 5 1.01 5 607 127 0 183921 106836 43422 33663 173 183921 106836 76568 517 0 0.8728 0 0 0.138234 1 0 75244 77073 2 0 0
tcas 5 2 5 378 62 0 71253 39043 16496 15714 591 71253 39043 32103 107 0 0.749231 0 0 0.238362 1 0 26484 32209 6 0 0
tcas 5 5 5 160 6 0 12720 7145 3758 1817 68 12720 7145 5557 18 0 0.645044 0 0 0.131109 1 0 4535 5572 0 0 0
tcas 5 10 5 76 2 0 2850 1557 890 403 20 2850 1557 1293 0 0 0.622803 0 0 0.199664 1 0 956 1293 0 0 0
tcas 5 100 5 13 0 0 78 13 60 5 0 78 13 65 0 0 -1.0 0 0 0.0303878 0 0 0 0 0 0 0
tcas 5 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 6 1 1 572 86 0 163306 111213 28230 23863 746 163306 111213 51606 487 4 0.996183 1 0 0.768453 1 1 50278 52093 2 0 0
tcas 6 1 2 572 106 0 163306 99929 30604 32773 1235 163306 99929 62640 737 4 0.996183 1 0 0.768453 1 1 59798 63377 4 0 0
tcas 6 1 5 572 116 0 163306 91576 31528 40202 1561 163306 91576 70859 871 4 0.996183 1 0 0.768453 1 1 66611 71730 5 0 0
tcas 6 1 10 572 293 0 163306 36597 55985 70724 3398 163306 36597 124931 1778 4 0.996183 36 0 0.768453 1 1 120416 126708 12 0 0
tcas 6 1.01 5 572 81 1 163306 91605 31929 39772 1511 163306 91605 70823 878 4 0.996183 1 0 0.768453 1 1 66793 71701 4 0 0
tcas 6 2 5 342 44 0 58311 32475 10161 15675 111 58311 32475 25538 298 0 0.514133 0 0 0.192076 1 0 13820 25832 11 0 0
tcas 6 5 5 142 8 0 10011 5557 2122 2332 37 10011 5557 4360 94 4 0.521289 0 0 0.113073 1 0 2475 4341 2 0 0
tcas 6 10 5 89 3 0 3916 2223 879 814 1 3916 2223 1692 1 0 0.048788 0 0 0.226208 0 0 887 1556 1 0 0
tcas 6 100 5 7 0 0 21 6 0 15 0 21 6 14 1 0 -1.0 0 0 0.100979 0 0 0 0 0 0 0
tcas 6 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 7 1 1 625 90 1 195000 141320 23360 30320 8564 195000 141320 49114 4566 69 0.845844 0 0 0.560879 1 0 43344 53680 10 0 0
tcas 7 1 2 625 168 1 195000 123081 26268 45651 12382 195000 123081 63324 8595 78 0.845844 0 0 0.560879 1 0 54898 71919 23 0 0
tcas 7 1 5 625 192 1 195000 111784 27011 56205 15455 195000 111784 72742 10474 82 0.845844 0 0 0.560879 1 0 60379 83216 16 0 0
tcas 7 1 10 625 156 0 195000 50432 46730 97838 28796 195000 50432 130171 14397 112 0.905126 0 0 0.560879 1 0 116604 144568 18 0 0
tcas 7 1.01 5 627 140 0 196251 112558 26947 56746 15539 196251 112558 72448 11245 85 0.845844 0 0 0.560879 1 0 60589 83693 22 0 0
tcas 7 2 5 386 36 0 74305 40490 9491 24324 5748 74305 40490 26965 6850 12 0.837297 0 0 0.560879 1 0 24655 33813 6 0 0
tcas 7 5 5 182 12 0 16471 9160 2872 4439 1051 16471 9160 5780 1531 0 0.79371 0 0 0.449194 1 0 4768 7311 3 0 0
tcas 7 10 5 102 5 0 5151 2893 771 1487 198 5151 2893 1596 662 1 0.754963 0 0 0.322181 1 0 1350 2257 2 0 0
tcas 7 100 5 13 1 0 78 13 39 26 0 78 13 50 15 0 -1.0 0 0 0.151088 0 0 0 0 0 0 0
tcas 7 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 8 1 1 306 30 0 46665 34219 6987 5459 0 46665 34219 12446 0 0 -1.0 0 0 0.16839 0 0 0 0 30 0 0
tcas 8 1 2 306 97 0 46665 28332 8506 9827 0 46665 28332 18333 0 0 -1.0 0 0 0.16839 0 0 0 0 21 0 0
tcas 8 1 5 306 51 1 46665 24873 9240 12552 0 46665 24873 21792 0 0 -1.0 0 0 0.16839 0 0 0 0 53 0 0
tcas 8 1 10 306 83 0 46665 11641 16549 18475 0 46665 11641 35024 0 0 -1.0 0 0 0.16839 0 0 0 0 83 0 0
tcas 8 1.01 5 303 53 0 45753 24353 8955 12445 0 45753 24353 21400 0 0 -1.0 0 0 0.16839 0 0 0 0 51 0 0
tcas 8 2 5 150 17 0 11175 5991 1552 3632 0 11175 5991 5184 0 0 -1.0 0 0 0.058186 0 0 0 0 17 0 0
tcas 8 5 5 62 2 0 1891 1085 313 493 0 1891 1085 806 0 0 -1.0 0 0 0.16839 0 0 0 0 2 0 0
tcas 8 10 5 36 0 0 630 346 198 86 0 630 346 284 0 0 -1.0 0 0 0.018879 0 0 0 0 0 0 0
tcas 8 100 5 1 0 0 0 0 0 0 0 0 0 0 0 0 -1.0 0 0 0.0119725 0 0 0 0 0 0 0
tcas 8 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 9 1 1 398 52 0 79003 57078 10981 10944 127 79003 57078 21921 4 0 0.594065 0 0 0.257464 1 0 13231 21924 11 0 0
tcas 9 1 2 398 32 0 79003 50016 12893 16094 917 79003 50016 28983 4 0 0.993368 160 0 0.257464 1 1 24432 28986 2 0 0
tcas 9 1 5 398 83 0 79003 43766 13564 21673 1371 79003 43766 35233 4 0 0.993368 186 0 0.257464 1 1 28456 35236 9 0 0
tcas 9 1 10 398 147 0 79003 19254 25053 34696 1849 79003 19254 59743 6 0 0.993368 265 0 0.257464 1 1 50963 59747 12 0 0
tcas 9 1.01 5 398 82 0 79003 43754 13604 21645 1398 79003 43754 35245 4 0 0.993368 186 0 0.257464 1 1 28497 35248 5 0 0
tcas 9 2 5 236 23 0 27730 14461 7315 5954 746 27730 14461 13269 0 0 0.990291 46 0 0.237337 1 1 12608 13266 1 0 0
tcas 9 5 5 100 4 0 4950 2647 1487 816 121 4950 2647 2303 0 0 0.961031 0 0 0.151353 1 0 1988 2303 1 0 0
tcas 9 10 5 60 1 0 1770 1034 575 161 29 1770 1034 736 0 0 0.957138 0 0 0.705825 1 0 657 736 0 0 0
tcas 9 100 5 5 0 0 10 3 7 0 0 10 3 7 0 0 -1.0 0 0 0.0933132 0 0 0 0 0 0 0
tcas 9 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 10 1 1 615 168 0 188805 127039 31992 29774 799 188805 127039 61050 716 8 0.995544 1 0 0.842573 1 1 61148 61766 1 0 0
tcas 10 1 2 615 119 0 188805 115106 34901 38798 1320 188805 115106 72515 1184 13 0.995544 1 0 0.842573 1 1 72794 73696 1 0 0
tcas 10 1 5 615 197 1 188805 106103 36163 46539 1870 188805 106103 81321 1381 13 0.995544 1 0 0.842573 1 1 81412 82699 3 0 0
tcas 10 1 10 615 400 1 188805 40266 64092 84447 4143 188805 40266 145897 2642 13 0.995544 2 0 0.842573 1 1 147039 148535 3 0 0
tcas 10 1.01 5 611 190 1 186355 104526 35684 46145 1811 186355 104526 80422 1407 13 0.995544 1 0 0.842573 1 1 80623 81826 2 0 0
tcas 10 2 5 352 81 0 61776 34279 10774 16723 149 61776 34279 26825 672 1 0.585781 0 0 0.190046 1 0 16212 27493 14 0 0
tcas 10 5 5 155 18 0 11935 6555 2552 2828 28 11935 6555 5209 171 5 0.505777 0 0 0.148621 1 0 2868 5352 3 0 0
tcas 10 10 5 93 4 0 4278 2421 938 919 1 4278 2421 1837 20 0 0.051506 0 0 0.223398 0 0 951 1687 1 0 0
tcas 10 100 5 11 0 0 55 8 32 15 0 55 8 44 3 0 -1.0 0 0 0.100268 0 0 0 0 1 0 0
tcas 10 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 11 1 1 614 66 0 188191 126554 31981 29656 773 188191 126554 60971 666 7 0.995544 1 0 0.842573 1 1 61031 61637 1 0 0
tcas 11 1 2 614 138 0 188191 114671 34885 38635 1266 188191 114671 72402 1118 12 0.995544 1 0 0.842573 1 1 72627 73517 2 0 0
tcas 11 1 5 614 203 1 188191 97316 41203 49672 1812 188191 97316 89559 1316 12 0.995544 1 0 0.842573 1 1 89589 90872 1 0 0
tcas 11 1 10 614 154 0 188191 40231 64038 83922 3890 188191 40231 145517 2443 12 0.995544 2 0 0.842573 1 1 146470 147956 1 0 0
tcas 11 1.01 5 610 366 1 185745 95772 40695 49278 1755 185745 95772 88631 1342 12 0.995544 1 0 0.842573 1 1 88771 89970 3 0 0
tcas 11 2 5 347 94 0 60031 30767 11842 17422 141 60031 30767 28612 652 1 0.585781 0 0 0.185276 1 0 17798 29262 20 0 0
tcas 11 5 5 156 12 0 12090 5748 3239 3103 29 12090 5748 6179 163 5 0.414992 0 0 0.190046 1 0 3327 6307 3 0 0
tcas 11 10 5 93 4 0 4278 2421 938 919 1 4278 2421 1837 20 0 0.051506 0 0 0.223398 0 0 951 1687 1 0 0
tcas 11 100 5 11 0 0 55 8 32 15 0 55 8 43 4 0 -1.0 0 0 0.0627773 0 0 0 0 0 0 0
tcas 11 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 12 1 1 751 185 0 281625 203137 23557 54931 8520 281625 203137 64390 14098 127 0.932888 0 0 0.780749 1 0 75941 78488 4 0 0
tcas 12 1 2 751 245 0 281625 179110 25665 76850 12811 281625 179110 78508 24007 256 0.936254 0 0 0.780749 1 0 98651 102514 6 0 0
tcas 12 1 5 751 255 0 281625 162694 26240 92691 16096 281625 162694 88909 30022 263 0.936254 0 0 0.780749 1 0 113890 118930 7 0 0
tcas 12 1 10 751 325 0 281625 72946 42756 165923 28635 281625 72946 159298 49381 349 0.936254 0 0 0.780749 1 0 201838 208678 6 0 0
tcas 12 1.01 5 749 274 1 280126 161847 25420 92859 16011 280126 161847 87471 30808 257 0.936254 0 0 0.780749 1 0 113213 118278 7 0 0
tcas 12 2 5 512 205 0 130816 71365 10442 49009 7585 130816 71365 39442 20009 46 0.900939 0 0 0.880081 1 0 57240 59442 5 0 0
tcas 12 5 5 245 47 0 29890 16203 3270 10417 1043 29890 16203 10253 3434 0 0.876967 0 0 0.825165 1 0 13398 13682 0 0 0
tcas 12 10 5 135 14 0 9045 4913 935 3197 396 9045 4913 3252 880 3 0.821246 0 0 0.770215 1 0 3739 4126 0 0 0
tcas 12 100 5 13 0 0 78 14 11 53 0 78 14 64 0 0 -1.0 0 0 0.144759 0 0 0 0 1 0 0
tcas 12 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 13 1 1 479 99 0 114481 85545 23645 5291 2 114481 85545 28936 0 0 0.998731 1 0 0.103959 1 1 28581 28864 1 0 0
tcas 13 1 2 479 140 0 114481 73107 32643 8731 2 114481 73107 41374 0 0 0.998731 1 0 0.103959 1 1 40794 41277 1 0 0
tcas 13 1 5 479 167 0 114481 64444 38484 11553 2 114481 64444 50037 0 0 0.998731 1 0 0.103959 1 1 49314 49928 2 0 0
tcas 13 1 10 479 291 0 114481 28340 68775 17366 16 114481 28340 86141 0 0 0.998731 1 0 0.103959 1 1 85265 86138 2 0 0
tcas 13 1.01 5 472 140 1 111156 62664 36913 11579 2 111156 62664 48492 0 0 0.998731 1 0 0.103959 1 1 47801 48383 1 0 0
tcas 13 2 5 302 68 1 45451 25028 16340 4083 1 45451 25028 20423 0 0 0.883471 0 0 0.0737401 1 0 16340 20405 8 0 0
tcas 13 5 5 139 16 0 9591 5033 3913 645 0 9591 5033 4558 0 0 -1.0 0 0 0.0850694 0 0 0 0 16 0 0
tcas 13 10 5 78 5 0 3003 1495 1332 176 0 3003 1495 1508 0 0 -1.0 0 0 0.0444942 0 0 0 0 5 0 0
tcas 13 100 5 1 0 0 0 0 0 0 0 0 0 0 0 0 -1.0 0 0 0.0384615 0 0 0 0 0 0 0
tcas 13 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 14 1 1 315 97 1 49455 21126 16877 11452 3906 49455 21126 24786 3543 193 0.695443 0 0 0.450745 1 0 23129 28326 10 0 0
tcas 14 1 2 315 38 0 49455 18492 18155 12808 4334 49455 18492 26983 3980 195 0.695443 0 0 0.450745 1 0 25122 30960 4 0 0
tcas 14 1 5 315 84 0 49455 18491 18155 12809 4334 49455 18491 26984 3980 195 0.695443 0 0 0.450745 1 0 25123 30961 4 0 0
tcas 14 1 10 315 61 0 49455 317 28369 20769 7093 49455 317 42818 6320 248 0.695443 0 0 0.450745 1 0 39679 49135 7 0 0
tcas 14 1.01 5 308 98 0 47278 17868 16827 12583 4258 47278 17868 25534 3876 186 0.695443 0 0 0.450745 1 0 23635 29407 10 0 0
tcas 14 2 5 177 10 0 15576 6458 4561 4557 1289 15576 6458 7454 1664 41 0.488829 0 0 0.234099 1 0 6488 9118 1 0 0
tcas 14 5 5 78 3 0 3003 1206 823 974 299 3003 1206 1377 420 11 0.532171 0 0 0.232525 1 0 1180 1797 0 0 0
tcas 14 10 5 35 0 0 595 268 175 152 22 595 268 242 85 0 0.355659 0 0 0.234478 1 0 201 327 0 0 0
tcas 14 100 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 14 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 15 1 1 608 390 0 184528 133194 36123 15211 75 184528 133194 51024 310 0 0.8728 0 0 0.132297 1 0 50499 51288 2 0 0
tcas 15 1 2 608 125 0 184528 118330 39936 26262 126 184528 118330 65723 475 0 0.8728 0 0 0.132297 1 0 64967 66193 2 0 0
